"DatesR","P","T","E","Qls","Qmm"
2010-02-18,0,4.8,0.7,NA,NA
2010-02-19,0,6.1,0.8,NA,NA
2010-02-20,0,9.3,1.1,NA,NA
2010-02-21,13.6,9.2,1.1,NA,NA
2010-02-22,8.1,4.4,0.7,NA,NA
2010-02-23,0,2.1,0.5,NA,NA
2010-02-24,0,4.5,0.7,NA,NA
2010-02-25,0.1,6.8,0.9,NA,NA
2010-02-26,0,6.5,0.9,NA,NA
2010-02-27,0.4,7.2,1,NA,NA
2010-02-28,3.4,6.1,0.9,NA,NA
2010-03-01,0.4,5,0.8,NA,NA
2010-03-02,0,5.4,0.9,NA,NA
2010-03-03,0,10.8,1.4,NA,NA
2010-03-04,3.5,15.5,1.8,NA,NA
2010-03-05,0,6.2,1,NA,NA
2010-03-06,0,8.1,1.2,NA,NA
2010-03-07,2.2,9.9,1.3,NA,NA
2010-03-08,19.8,5.9,1,NA,NA
2010-03-09,0.3,1.8,0.6,NA,NA
2010-03-10,5.1,1,0.6,NA,NA
2010-03-11,12,3.2,0.8,NA,NA
2010-03-12,1.6,1.4,0.6,NA,NA
2010-03-13,0.2,1,0.6,NA,NA
2010-03-14,0,3.3,0.8,NA,NA
2010-03-15,0,5.5,1,NA,NA
2010-03-16,0,6.3,1.1,NA,NA
2010-03-17,0,6.3,1.2,NA,NA
2010-03-18,0,6,1.1,NA,NA
2010-03-19,0,4.7,1,NA,NA
2010-03-20,0,3.9,0.9,NA,NA
2010-03-21,0.2,4.7,1.1,NA,NA
2010-03-22,0,2.6,0.8,NA,NA
2010-03-23,0.2,2.3,0.8,NA,NA
2010-03-24,0,0.2,0.6,NA,NA
2010-03-25,0,2.2,0.8,NA,NA
2010-03-26,0.2,5.4,1.2,NA,NA
2010-03-27,0,8.4,1.5,NA,NA
2010-03-28,0,10.7,1.8,NA,NA
2010-03-29,0,12.3,2,NA,NA
2010-03-30,0,10.7,1.8,NA,NA
2010-03-31,1.8,11,1.9,NA,NA
2010-04-01,5.3,9.1,1.7,NA,NA
2010-04-02,5.4,9.3,1.8,NA,NA
2010-04-03,14.7,13.8,2.3,NA,NA
2010-04-04,1,7.9,1.6,NA,NA
2010-04-05,1.8,8,1.6,NA,NA
2010-04-06,6.4,8.8,1.8,NA,NA
2010-04-07,6.7,7.8,1.6,NA,NA
2010-04-08,2.4,6.5,1.5,NA,NA
2010-04-09,1,5.8,1.4,NA,NA
2010-04-10,2,5,1.3,NA,NA
2010-04-11,3.6,3.8,1.1,NA,NA
2010-04-12,10,2.2,0.9,NA,NA
2010-04-13,2.8,-0.1,0.7,NA,NA
2010-04-14,1.3,3.3,1.1,NA,NA
2010-04-15,11.8,5.1,1.4,NA,NA
2010-04-16,4.9,4.6,1.3,NA,NA
2010-04-17,13,4.3,1.3,NA,NA
2010-04-18,10.5,3.4,1.2,NA,NA
2010-04-19,3.7,5.2,1.4,NA,NA
2010-04-20,4.5,8.2,1.8,NA,NA
2010-04-21,0,11.2,2.3,NA,NA
2010-04-22,0,14.3,2.7,NA,NA
2010-04-23,0,13.4,2.6,NA,NA
2010-04-24,0,11.3,2.4,NA,NA
2010-04-25,5.7,12.6,2.6,NA,NA
2010-04-26,57.3,9.8,2.2,NA,NA
2010-04-27,8.6,5.8,1.6,NA,NA
2010-04-28,0.9,7.3,1.8,NA,NA
2010-04-29,8.9,8.5,2,NA,NA
2010-04-30,4.6,9.3,2.2,NA,NA
2010-05-01,4.6,8.9,2.1,NA,NA
2010-05-02,1,9.2,2.2,NA,NA
2010-05-03,0.9,8.2,2,NA,NA
2010-05-04,0,6.7,1.8,NA,NA
2010-05-05,0,8.1,2,NA,NA
2010-05-06,0,10.1,2.3,NA,NA
2010-05-07,0,13.2,2.8,NA,NA
2010-05-08,0,16,3.3,NA,NA
2010-05-09,0,16.7,3.4,NA,NA
2010-05-10,0,17.8,3.6,NA,NA
2010-05-11,0,20.3,4.1,NA,NA
2010-05-12,0.2,19.6,3.9,NA,NA
2010-05-13,0.2,18.4,3.7,NA,NA
2010-05-14,4.7,18.3,3.8,NA,NA
2010-05-15,0.1,17.9,3.7,NA,NA
2010-05-16,0,15.3,3.3,NA,NA
2010-05-17,0,14.6,3.2,NA,NA
2010-05-18,0,13.9,3.1,NA,NA
2010-05-19,0,14.8,3.3,NA,NA
2010-05-20,0,16,3.5,NA,NA
2010-05-21,0,16,3.4,NA,NA
2010-05-22,0,12.1,2.8,NA,NA
2010-05-23,0,10.5,2.6,NA,NA
2010-05-24,0,10.7,2.6,NA,NA
2010-05-25,6.2,12.3,2.9,NA,NA
2010-05-26,1.8,12.3,2.9,NA,NA
2010-05-27,7.1,12.7,3,NA,NA
2010-05-28,7,10.9,2.7,NA,NA
2010-05-29,2.7,12.3,2.9,NA,NA
2010-05-30,11.7,13.5,3.2,NA,NA
2010-05-31,9.5,10.5,2.6,NA,NA
2010-06-01,0.1,14.5,3.3,NA,NA
2010-06-02,12.5,14.9,3.4,NA,NA
2010-06-03,0.4,15.8,3.6,NA,NA
2010-06-04,1,18.1,4,NA,NA
2010-06-05,0.2,21.6,4.6,NA,NA
2010-06-06,11.4,20.5,4.4,NA,NA
2010-06-07,1.4,13.8,3.3,NA,NA
2010-06-08,0,13.8,3.3,NA,NA
2010-06-09,8.1,18.8,4.1,NA,NA
2010-06-10,6,15.5,3.5,NA,NA
2010-06-11,11.5,10.8,2.7,NA,NA
2010-06-12,4.1,8.9,2.4,NA,NA
2010-06-13,1.6,11.9,2.9,NA,NA
2010-06-14,8.7,12.5,3.1,NA,NA
2010-06-15,6.3,12.1,3,NA,NA
2010-06-16,0.1,12.4,3,NA,NA
2010-06-17,0,13.8,3.3,NA,NA
2010-06-18,0,16.4,3.7,NA,NA
2010-06-19,0,19,4.2,NA,NA
2010-06-20,0,22.7,4.8,NA,NA
2010-06-21,0,23.8,5,NA,NA
2010-06-22,0,17.8,4,NA,NA
2010-06-23,0,17.9,4,NA,NA
2010-06-24,0,19.3,4.2,NA,NA
2010-06-25,7.1,15.6,3.6,NA,NA
2010-06-26,0.7,15.7,3.6,NA,NA
2010-06-27,0.7,18.8,4.2,NA,NA
2010-06-28,0.4,16,3.7,NA,NA
2010-06-29,0,18.1,4,NA,NA
2010-06-30,0,17.7,4,NA,NA
2010-07-01,20,16.3,3.7,NA,NA
2010-07-02,4.9,18.2,4,NA,NA
2010-07-03,4.1,15.9,3.6,NA,NA
2010-07-04,0.2,16,3.6,NA,NA
2010-07-05,0.8,17.3,3.8,NA,NA
2010-07-06,0,18.7,4.1,NA,NA
2010-07-07,0.1,15.8,3.6,NA,NA
2010-07-08,0,15,3.4,NA,NA
2010-07-09,0,16.7,3.7,NA,NA
2010-07-10,0.4,16.4,3.7,NA,NA
2010-07-11,0.4,17.6,3.8,NA,NA
2010-07-12,0,20.3,4.3,NA,NA
2010-07-13,3.1,17.2,3.8,NA,NA
2010-07-14,0,13.8,3.2,NA,NA
2010-07-15,0,14.7,3.3,NA,NA
2010-07-16,0,17.5,3.8,NA,NA
2010-07-17,0,18.8,4,NA,NA
2010-07-18,0,20.6,4.3,NA,NA
2010-07-19,5.2,23.2,4.7,NA,NA
2010-07-20,0,26.9,5.3,NA,NA
2010-07-21,0.1,19.5,4.1,NA,NA
2010-07-22,0,20.4,4.2,NA,NA
2010-07-23,0,21.8,4.4,NA,NA
2010-07-24,0,20.7,4.2,NA,NA
2010-07-25,0,19.7,4.1,NA,NA
2010-07-26,11.9,21.5,4.3,NA,NA
2010-07-27,18,17.6,3.7,NA,NA
2010-07-28,1.5,16.3,3.5,NA,NA
2010-07-29,0,18.8,3.8,NA,NA
2010-07-30,1.8,17.6,3.6,NA,NA
2010-07-31,0.6,16.7,3.5,NA,NA
2010-08-01,11.1,13.7,3,NA,NA
2010-08-02,0.8,13.3,2.9,NA,NA
2010-08-03,0,15.3,3.2,NA,NA
2010-08-04,0.7,16.8,3.4,NA,NA
2010-08-05,0,18,3.6,NA,NA
2010-08-06,0,18.5,3.7,NA,NA
2010-08-07,0,20.2,3.9,NA,NA
2010-08-08,0,23.6,4.4,NA,NA
2010-08-09,0,25.8,4.7,NA,NA
2010-08-10,0,26.5,4.8,NA,NA
2010-08-11,0,26.8,4.8,NA,NA
2010-08-12,4.8,24.1,4.4,NA,NA
2010-08-13,0,18.5,3.5,NA,NA
2010-08-14,0,17.6,3.4,NA,NA
2010-08-15,0,21.7,4,NA,NA
2010-08-16,0.1,22.6,4.1,NA,NA
2010-08-17,1.3,20.2,3.7,NA,NA
2010-08-18,0.2,19.8,3.6,NA,NA
2010-08-19,0,19.2,3.5,NA,NA
2010-08-20,0,19.3,3.5,NA,NA
2010-08-21,7.5,17.5,3.2,NA,NA
2010-08-22,8.6,16.5,3.1,NA,NA
2010-08-23,0.6,16.8,3.1,NA,NA
2010-08-24,5.7,14.2,2.7,NA,NA
2010-08-25,0,14.7,2.7,NA,NA
2010-08-26,0,16.8,3,NA,NA
2010-08-27,0,13.1,2.5,NA,NA
2010-08-28,0,10.9,2.2,NA,NA
2010-08-29,0,10.7,2.1,NA,NA
2010-08-30,0,12.1,2.3,NA,NA
2010-08-31,0,17.3,2.9,NA,NA
2010-09-01,0,19.1,3.1,264,0.06336
2010-09-02,5.5,20.5,3.3,284,0.06816
2010-09-03,0.1,16.4,2.7,289,0.06936
2010-09-04,14.7,14.1,2.5,283,0.06792
2010-09-05,3.1,14.3,2.4,684,0.16416
2010-09-06,0.3,15.6,2.6,865,0.2076
2010-09-07,3.6,16.3,2.7,703,0.16872
2010-09-08,0.3,15.3,2.5,320,0.0768
2010-09-09,0,19.2,3,274,0.06576
2010-09-10,15.8,15.7,2.5,308,0.07392
2010-09-11,19.4,11.7,2,994,0.23856
2010-09-12,6.1,9.8,1.7,1811,0.43464
2010-09-13,7.3,7.6,1.5,1576,0.37824
2010-09-14,2.8,9.5,1.7,1556,0.37344
2010-09-15,4.3,11.3,1.9,1164,0.27936
2010-09-16,0.3,13.2,2.1,976,0.23424
2010-09-17,0.1,11.1,1.8,1059,0.25416
2010-09-18,0,10.4,1.7,940,0.2256
2010-09-19,0,10.7,1.7,781,0.18744
2010-09-20,0,10.3,1.7,697,0.16728
2010-09-21,0,11.4,1.8,585,0.1404
2010-09-22,0.2,12.6,1.9,586,0.14064
2010-09-23,0.2,13.8,2,585,0.1404
2010-09-24,0.6,13.5,1.9,569,0.13656
2010-09-25,0,15.1,2.1,536,0.12864
2010-09-26,17.6,13.6,1.9,551,0.13224
2010-09-27,9.2,12.9,1.8,1187,0.28488
2010-09-28,8.2,12.7,1.8,1637,0.39288
2010-09-29,6.6,12.7,1.7,2296,0.55104
2010-09-30,0.2,13.1,1.8,1362,0.32688
2010-10-01,2,10.5,1.5,1664,0.39936
2010-10-02,8.2,10.6,1.5,1185,0.2844
2010-10-03,7.7,9.2,1.3,1337,0.32088
2010-10-04,6.3,9,1.3,1817,0.43608
2010-10-05,2.1,9,1.3,3050,0.732
2010-10-06,10.2,7.5,1.1,1612,0.38688
2010-10-07,2.9,6.7,1.1,1951,0.46824
2010-10-08,7,7.5,1.1,1660,0.3984
2010-10-09,0.1,8.1,1.1,2546,0.61104
2010-10-10,2.4,9.4,1.2,1815,0.4356
2010-10-11,12.1,10.8,1.3,1731,0.41544
2010-10-12,0,9.7,1.2,2396,0.57504
2010-10-13,0.5,8.5,1.1,2022,0.48528
2010-10-14,0.4,11.4,1.3,1967,0.47208
2010-10-15,0,11.6,1.4,1837,0.44088
2010-10-16,0,13,1.4,2251,0.54024
2010-10-17,6,15.3,1.6,1644,0.39456
2010-10-18,0.1,8.3,1,1463,0.35112
2010-10-19,0,6.1,0.8,2624,0.62976
2010-10-20,0,6,0.8,1586,0.38064
2010-10-21,0,7.1,0.9,1879,0.45096
2010-10-22,0,9.6,1.1,1385,0.3324
2010-10-23,3.2,12.9,1.3,1589,0.38136
2010-10-24,16.5,13,1.3,1365,0.3276
2010-10-25,5.6,9.9,1.1,2906,0.69744
2010-10-26,4.6,8.4,0.9,5199,1.24776
2010-10-27,0.6,8.2,0.9,3728,0.89472
2010-10-28,0,13.8,1.3,2846,0.68304
2010-10-29,9.5,9.5,1,2339,0.56136
2010-10-30,5.7,7,0.8,4460,1.0704
2010-10-31,3.3,8.7,0.9,2751,0.66024
2010-11-01,8.7,8.9,0.9,2684,0.64416
2010-11-02,1.6,8.1,0.8,3918,0.94032
2010-11-03,7.1,9,0.9,4450,1.068
2010-11-04,1.6,6.2,0.7,6030,1.4472
2010-11-05,0,3.5,0.5,4267,1.02408
2010-11-06,0.1,3.1,0.5,7054,1.69296
2010-11-07,0,3.8,0.5,3239,0.77736
2010-11-08,0.2,6.5,0.7,2434,0.58416
2010-11-09,12.5,11.2,0.9,4165,0.9996
2010-11-10,7.6,9.4,0.8,7518,1.80432
2010-11-11,0.4,2.6,0.4,11456,2.74944
2010-11-12,4.5,2.1,0.4,5824,1.39776
2010-11-13,2.8,3.6,0.5,7965,1.9116
2010-11-14,2.8,6.1,0.6,4382,1.05168
2010-11-15,4.3,3.9,0.5,4772,1.14528
2010-11-16,0.8,1.5,0.3,6052,1.45248
2010-11-17,0.1,-0.2,0.2,5828,1.39872
2010-11-18,0,-4.1,0.1,5321,1.27704
2010-11-19,0,-2.8,0.1,5080,1.2192
2010-11-20,0,-2.8,0.1,4889,1.17336
2010-11-21,0,-5.2,0,3664,0.87936
2010-11-22,0,-7,0,4403,1.05672
2010-11-23,0,-5,0,3568,0.85632
2010-11-24,0,-2.4,0.1,3284,0.78816
2010-11-25,8.9,1.5,0.3,3367,0.80808
2010-11-26,8,2.1,0.3,5403,1.29672
2010-11-27,5.5,4.7,0.5,6212,1.49088
2010-11-28,8.5,2.1,0.3,9953,2.38872
2010-11-29,15.2,2.8,0.4,9087,2.18088
2010-11-30,3.6,0.1,0.2,20232,4.85568
2010-12-01,0,-1.1,0.2,17278,4.14672
2010-12-02,0.2,-1.8,0.1,14339,3.44136
2010-12-03,0.2,-1.2,0.2,12471,2.99304
2010-12-04,2.4,-2.8,0.1,8152,1.95648
2010-12-05,4.8,-1,0.2,7122,1.70928
2010-12-06,2,-0.7,0.2,7098,1.70352
2010-12-07,0,-2.1,0.1,7780,1.8672
2010-12-08,0,-1,0.2,6651,1.59624
2010-12-09,1,1.7,0.3,7333,1.75992
2010-12-10,14.7,5.7,0.4,5984,1.43616
2010-12-11,2,5.7,0.5,16461,3.95064
2010-12-12,3.7,8.2,0.6,14054,3.37296
2010-12-13,0.3,8,0.6,14189,3.40536
2010-12-14,0,4.4,0.4,14975,3.594
2010-12-15,0,4.7,0.4,14326,3.43824
2010-12-16,0.3,4.1,0.4,12753,3.06072
2010-12-17,0,4.2,0.4,13240,3.1776
2010-12-18,0.3,5.1,0.4,9280,2.2272
2010-12-19,2.3,4.7,0.4,8322,1.99728
2010-12-20,6.8,0.7,0.2,6618,1.58832
2010-12-21,0,-1.3,0.2,12198,2.92752
2010-12-22,0,-3.9,0.1,6415,1.5396
2010-12-23,1.1,-1.7,0.1,6375,1.53
2010-12-24,3.7,0.7,0.2,6862,1.64688
2010-12-25,0.4,0.9,0.2,8201,1.96824
2010-12-26,0.5,5.6,0.4,5042,1.21008
2010-12-27,0.2,8.1,0.5,4241,1.01784
2010-12-28,0.4,7.6,0.5,6613,1.58712
2010-12-29,0,6.8,0.5,4924,1.18176
2010-12-30,0,7.6,0.5,6639,1.59336
2010-12-31,0,7.4,0.5,4794,1.15056
2011-01-01,0,7,0.5,7014,1.68336
2011-01-02,5,6.2,0.5,4549,1.09176
2011-01-03,5.2,7.2,0.5,2717,0.65208
2011-01-04,0.6,9.5,0.6,5421,1.30104
2011-01-05,0,9,0.6,4539,1.08936
2011-01-06,0,8.1,0.5,4938,1.18512
2011-01-07,0.1,8.3,0.6,3628,0.87072
2011-01-08,9.7,6,0.5,4174,1.00176
2011-01-09,1.7,2.2,0.3,4640,1.1136
2011-01-10,15.1,-1.6,0.2,3558,0.85392
2011-01-11,7.8,-2.6,0.1,4591,1.10184
2011-01-12,4.8,-4.3,0,4266,1.02384
2011-01-13,8.1,1.1,0.3,5734,1.37616
2011-01-14,2,3.1,0.4,11605,2.7852
2011-01-15,0,2.4,0.4,16282,3.90768
2011-01-16,0.8,6.1,0.5,10884,2.61216
2011-01-17,13.9,6.5,0.6,15160,3.6384
2011-01-18,0.7,3.3,0.4,25195,6.0468
2011-01-19,0,1.8,0.3,23316,5.59584
2011-01-20,0,4.7,0.5,17002,4.08048
2011-01-21,0,5.4,0.5,17252,4.14048
2011-01-22,0,3.5,0.4,13165,3.1596
2011-01-23,0,3,0.4,10312,2.47488
2011-01-24,0,3.7,0.5,8594,2.06256
2011-01-25,0.1,6.3,0.6,9606,2.30544
2011-01-26,18,6,0.6,9406,2.25744
2011-01-27,11.3,2.1,0.4,16147,3.87528
2011-01-28,14.2,5.6,0.6,18432,4.42368
2011-01-29,0.1,1.9,0.4,26522,6.36528
2011-01-30,0,-4.3,0.1,23115,5.5476
2011-01-31,0,-5.2,0,20679,4.96296
2011-02-01,0,-3,0.1,19127,4.59048
2011-02-02,1.1,0.5,0.3,11907,2.85768
2011-02-03,0,1.1,0.4,11689,2.80536
2011-02-04,2.6,3.1,0.5,12249,2.93976
2011-02-05,2.1,4.3,0.5,11309,2.71416
2011-02-06,5.6,2.9,0.5,8534,2.04816
2011-02-07,6.9,1.6,0.4,11870,2.8488
2011-02-08,25.4,-0.5,0.3,11842,2.84208
2011-02-09,12.8,0.2,0.3,32545,7.8108
2011-02-10,3.8,-3.2,0.1,29892,7.17408
2011-02-11,1.3,-2.8,0.1,24589,5.90136
2011-02-12,0.1,-5.6,0,21865,5.2476
2011-02-13,0,-6.7,0,15269,3.66456
2011-02-14,0.5,-4.1,0.1,15456,3.70944
2011-02-15,4.7,-1.4,0.3,11282,2.70768
2011-02-16,4.4,2.2,0.5,14845,3.5628
2011-02-17,4.9,2.2,0.5,12882,3.09168
2011-02-18,12.4,5.5,0.7,17905,4.2972
2011-02-19,20.3,6.1,0.8,26907,6.45768
2011-02-20,22.8,7.9,0.9,48110,11.5464
2011-02-21,8.7,8.1,1,59889,14.37336
2011-02-22,2.8,3,0.6,59103,14.18472
2011-02-23,2.6,1.1,0.5,46554,11.17296
2011-02-24,8.4,3.3,0.7,37671,9.04104
2011-02-25,0,3.4,0.7,33897,8.13528
2011-02-26,0,3.5,0.7,27078,6.49872
2011-02-27,5.9,7,1,22984,5.51616
2011-02-28,0.7,4.2,0.8,22842,5.48208
2011-03-01,0.4,5.6,0.9,16317,3.91608
2011-03-02,0.4,9.1,1.2,13334,3.20016
2011-03-03,13.7,7.5,1.1,11320,2.7168
2011-03-04,1.3,4.4,0.8,15547,3.73128
2011-03-05,5.5,2.2,0.6,13902,3.33648
2011-03-06,5.5,0.1,0.5,13151,3.15624
2011-03-07,0.6,0.5,0.5,12495,2.9988
2011-03-08,0.1,5.8,1,11755,2.8212
2011-03-09,0,10,1.4,10987,2.63688
2011-03-10,0,9.2,1.3,10773,2.58552
2011-03-11,0,10.1,1.4,8776,2.10624
2011-03-12,0,12.2,1.7,9146,2.19504
2011-03-13,0,11.5,1.6,7526,1.80624
2011-03-14,0,11.2,1.6,7527,1.80648
2011-03-15,0,9.8,1.5,6909,1.65816
2011-03-16,0,8,1.3,6640,1.5936
2011-03-17,0,6.6,1.2,5842,1.40208
2011-03-18,1,6.4,1.2,5835,1.4004
2011-03-19,0,4.6,1,5468,1.31232
2011-03-20,0,3.6,0.9,4958,1.18992
2011-03-21,7.1,4.6,1,4864,1.16736
2011-03-22,6.9,3.4,0.9,6438,1.54512
2011-03-23,0.9,4.5,1,6203,1.48872
2011-03-24,0,8.4,1.5,4960,1.1904
2011-03-25,2.3,9.2,1.6,4656,1.11744
2011-03-26,9.3,5.7,1.2,5214,1.25136
2011-03-27,1.7,3.6,1,6449,1.54776
2011-03-28,1.2,3.7,1,5632,1.35168
2011-03-29,0,5.1,1.2,5423,1.30152
2011-03-30,0,6.9,1.4,5176,1.24224
2011-03-31,0,8.9,1.7,4351,1.04424
2011-04-01,0.5,12.8,2.1,4296,1.03104
2011-04-02,1.6,10.1,1.8,4277,1.02648
2011-04-03,8.2,9.8,1.8,4329,1.03896
2011-04-04,0.1,11.2,2,5363,1.28712
2011-04-05,0,9.9,1.9,5074,1.21776
2011-04-06,13.9,13.1,2.3,5238,1.25712
2011-04-07,11.7,7.9,1.6,6969,1.67256
2011-04-08,0.7,6.7,1.5,8783,2.10792
2011-04-09,0,7.9,1.7,7807,1.87368
2011-04-10,3.6,8.7,1.8,6835,1.6404
2011-04-11,1.6,6,1.4,7520,1.8048
2011-04-12,11.9,6.7,1.5,7160,1.7184
2011-04-13,7.3,5.1,1.4,9670,2.3208
2011-04-14,2.8,6.4,1.5,8465,2.0316
2011-04-15,1.5,3.8,1.2,7494,1.79856
2011-04-16,0.2,4.3,1.3,7060,1.6944
2011-04-17,3.9,5.8,1.5,6973,1.67352
2011-04-18,3.5,4.1,1.3,6094,1.46256
2011-04-19,3.1,5.8,1.5,6809,1.63416
2011-04-20,6.7,9.9,2.1,6934,1.66416
2011-04-21,2.2,9.1,2,7272,1.74528
2011-04-22,1.8,9.5,2.1,7101,1.70424
2011-04-23,3,8,1.9,5936,1.42464
2011-04-24,0.7,6.9,1.7,6286,1.50864
2011-04-25,0.3,9.8,2.2,5448,1.30752
2011-04-26,6.7,8.1,1.9,6009,1.44216
2011-04-27,3,10.5,2.3,6304,1.51296
2011-04-28,0,11,2.4,5664,1.35936
2011-04-29,0.7,13.9,2.8,5106,1.22544
2011-04-30,0,13.5,2.8,4721,1.13304
2011-05-01,0.3,14.8,3,4622,1.10928
2011-05-02,1.2,14.5,3,4072,0.97728
2011-05-03,5.5,14.7,3,3487,0.83688
2011-05-04,5.1,14,2.9,4679,1.12296
2011-05-05,4.7,13.8,2.9,5263,1.26312
2011-05-06,0.2,14.9,3.1,4774,1.14576
2011-05-07,9.8,15.2,3.2,4640,1.1136
2011-05-08,0.3,11.9,2.6,6441,1.54584
2011-05-09,0,13.9,3,4481,1.07544
2011-05-10,1,15.8,3.3,4133,0.99192
2011-05-11,3.7,16.6,3.4,3986,0.95664
2011-05-12,4.6,16,3.4,4632,1.11168
2011-05-13,4.4,15.4,3.3,4756,1.14144
2011-05-14,5.2,11.6,2.7,5759,1.38216
2011-05-15,0.4,12.2,2.8,4880,1.1712
2011-05-16,1.7,12.2,2.8,4673,1.12152
2011-05-17,33.4,9.4,2.3,5565,1.3356
2011-05-18,1.1,13.2,3,12998,3.11952
2011-05-19,1.8,12.2,2.8,9132,2.19168
2011-05-20,25.6,10.6,2.6,8253,1.98072
2011-05-21,7.1,11.1,2.7,21961,5.27064
2011-05-22,2.5,11.8,2.8,19855,4.7652
2011-05-23,0,12.2,2.9,18534,4.44816
2011-05-24,0,15.1,3.4,15830,3.7992
2011-05-25,0,15.3,3.4,13480,3.2352
2011-05-26,0,17.5,3.8,11134,2.67216
2011-05-27,0,19.8,4.2,9467,2.27208
2011-05-28,0,20.1,4.2,7979,1.91496
2011-05-29,0,21.5,4.5,6665,1.5996
2011-05-30,0,21.6,4.5,5851,1.40424
2011-05-31,0.1,19.4,4.2,5339,1.28136
2011-06-01,2.6,21.1,4.5,4555,1.0932
2011-06-02,7.2,17.2,3.8,5176,1.24224
2011-06-03,1.5,15.7,3.5,4828,1.15872
2011-06-04,1.8,14.2,3.3,3876,0.93024
2011-06-05,11.3,10.2,2.6,4487,1.07688
2011-06-06,0.4,11.9,2.9,5047,1.21128
2011-06-07,1.3,12.6,3,3963,0.95112
2011-06-08,0,11.3,2.8,3327,0.79848
2011-06-09,0,12.9,3.1,2785,0.6684
2011-06-10,0.1,14,3.3,2226,0.53424
2011-06-11,0,14.3,3.3,2462,0.59088
2011-06-12,0,16,3.6,2136,0.51264
2011-06-13,0,14.9,3.5,2659,0.63816
2011-06-14,5.7,12.2,3,1822,0.43728
2011-06-15,0,16.5,3.7,3173,0.76152
2011-06-16,0,17.7,4,1836,0.44064
2011-06-17,0,18.7,4.1,1857,0.44568
2011-06-18,0,16.1,3.7,1515,0.3636
2011-06-19,0.1,15,3.5,1421,0.34104
2011-06-20,4.6,15.2,3.5,1399,0.33576
2011-06-21,0.1,11.5,2.9,1410,0.3384
2011-06-22,0,11.7,2.9,1664,0.39936
2011-06-23,0,14,3.3,1521,0.36504
2011-06-24,0,17.1,3.9,1200,0.288
2011-06-25,0.2,21.1,4.6,1151,0.27624
2011-06-26,7.3,18.3,4,1090,0.2616
2011-06-27,13.6,14.7,3.4,1426,0.34224
2011-06-28,0,14.3,3.3,2140,0.5136
2011-06-29,0.6,16.4,3.7,1535,0.3684
2011-06-30,0,16.9,3.8,1281,0.30744
2011-07-01,0,19.6,4.3,1222,0.29328
2011-07-02,0.3,22.4,4.8,1196,0.28704
2011-07-03,0.7,22.4,4.7,1078,0.25872
2011-07-04,2.4,23.2,4.9,804,0.19296
2011-07-05,12.2,16.6,3.7,661,0.15864
2011-07-06,5.7,15.3,3.5,1981,0.47544
2011-07-07,2.1,16.5,3.7,1423,0.34152
2011-07-08,0.1,17.8,3.9,1126,0.27024
2011-07-09,0,18,3.9,937,0.22488
2011-07-10,5.1,17,3.8,1106,0.26544
2011-07-11,11,17.8,3.9,1866,0.44784
2011-07-12,1.9,19.8,4.2,2906,0.69744
2011-07-13,15.2,20.4,4.3,1638,0.39312
2011-07-14,1,17.5,3.8,3359,0.80616
2011-07-15,0.1,16.1,3.6,1692,0.40608
2011-07-16,0,18.1,3.9,1348,0.32352
2011-07-17,0,20.4,4.3,1161,0.27864
2011-07-18,6.5,21.5,4.4,1235,0.2964
2011-07-19,2.1,18.6,3.9,1564,0.37536
2011-07-20,0,21,4.3,1560,0.3744
2011-07-21,0,18.9,4,1312,0.31488
2011-07-22,0,14.1,3.2,1074,0.25776
2011-07-23,0,12.5,2.9,915,0.2196
2011-07-24,0,15.1,3.3,751,0.18024
2011-07-25,0,18.3,3.8,884,0.21216
2011-07-26,0,20.7,4.2,647,0.15528
2011-07-27,0.3,21.2,4.3,545,0.1308
2011-07-28,0.9,19.3,3.9,559,0.13416
2011-07-29,0.4,20.4,4.1,742,0.17808
2011-07-30,0,20.9,4.2,806,0.19344
2011-07-31,0,20.7,4.1,507,0.12168
2011-08-01,0.1,21.1,4.2,439,0.10536
2011-08-02,14.4,20.8,4.1,510,0.1224
2011-08-03,0.1,19.7,3.9,1009,0.24216
2011-08-04,11.3,21,4.1,981,0.23544
2011-08-05,2.8,19.7,3.9,2297,0.55128
2011-08-06,29.4,18.7,3.7,1781,0.42744
2011-08-07,4.9,18.7,3.7,4723,1.13352
2011-08-08,2,19.8,3.8,1773,0.42552
2011-08-09,0,20.6,3.9,1645,0.3948
2011-08-10,5.3,17.3,3.4,1012,0.24288
2011-08-11,0,15.7,3.1,1093,0.26232
2011-08-12,2.2,14.8,3,1442,0.34608
2011-08-13,0,15.2,3,1028,0.24672
2011-08-14,2.7,17.3,3.3,851,0.20424
2011-08-15,0.3,16.3,3.1,948,0.22752
2011-08-16,4.6,15.3,3,849,0.20376
2011-08-17,0,16,3.1,981,0.23544
2011-08-18,2,16.6,3.1,974,0.23376
2011-08-19,0.9,15.3,2.9,916,0.21984
2011-08-20,0,15.8,3,791,0.18984
2011-08-21,0,15.7,2.9,741,0.17784
2011-08-22,0,16.6,3,581,0.13944
2011-08-23,0.1,18,3.2,530,0.1272
2011-08-24,0.5,21.6,3.7,536,0.12864
2011-08-25,4.9,23.4,3.9,486,0.11664
2011-08-26,0.6,19.8,3.4,442,0.10608
2011-08-27,1.9,19.6,3.3,777,0.18648
2011-08-28,0,18.9,3.2,588,0.14112
2011-08-29,0,17.5,3,635,0.1524
2011-08-30,0,16.5,2.9,632,0.15168
